default,housing,loan,contact,month,day_of_week,poutcome,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,deposit
no,no,no,cellular,aug,thu,nonexistent,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0
no,yes,no,cellular,aug,thu,nonexistent,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
no,yes,no,cellular,aug,thu,nonexistent,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0
no,yes,no,cellular,aug,thu,nonexistent,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0
no,yes,no,cellular,aug,thu,nonexistent,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0
no,yes,no,cellular,aug,thu,nonexistent,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0
no,no,no,telephone,aug,thu,nonexistent,14,999,0,1.4,93.444,-36.1,4.963,5228.1,0
no,no,no,cellular,aug,thu,nonexistent,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0
no,yes,no,cellular,aug,thu,nonexistent,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0
no,no,no,cellular,aug,thu,nonexistent,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0
no,yes,no,cellular,aug,thu,nonexistent,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,9,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,8,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,5,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,6,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,1
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,1
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,6,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,8,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,yes,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,8,999,0,1.4,93.444,-36.1,4.964,5228.1,1
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,telephone,aug,fri,nonexistent,9,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,5,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,yes,cellular,aug,fri,nonexistent,7,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,5,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1
no,yes,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,9,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,telephone,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,13,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,yes,cellular,aug,fri,nonexistent,6,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,11,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1
no,yes,yes,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,telephone,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,1
no,yes,yes,cellular,aug,fri,nonexistent,13,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,5,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,10,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,yes,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,11,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,9,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,5,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,telephone,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,telephone,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,7,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,yes,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,7,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,yes,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,6,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,15,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,10,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,yes,cellular,aug,fri,nonexistent,9,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,cellular,aug,fri,nonexistent,7,999,0,1.4,93.444,-36.1,4.964,5228.1,1
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,yes,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,yes,telephone,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,5,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,yes,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
no,no,no,cellular,aug,fri,nonexistent,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0
